id_subsistema;nom_subsistema;din_instante;val_cargaenergiahomwmed
NE;NORDESTE;2025-04-18 19:00:00;13994.306
S;SUL;2025-04-18 19:00:00;13854.79499999
SE;SUDESTE;2025-04-18 19:00:00;46097.082
N;NORTE;2025-04-18 20:00:00;8501.059
NE;NORDESTE;2025-04-18 20:00:00;14164.722
S;SUL;2025-04-18 20:00:00;13216.491
SE;SUDESTE;2025-04-18 20:00:00;45287.899
N;NORTE;2025-04-18 21:00:00;8735.683
NE;NORDESTE;2025-04-18 21:00:00;14494.228
S;SUL;2025-04-18 21:00:00;12764.649
SE;SUDESTE;2025-04-18 21:00:00;44250.957
N;NORTE;2025-04-18 22:00:00;8836.143
NE;NORDESTE;2025-04-18 22:00:00;14527.201
S;SUL;2025-04-18 22:00:00;12161.881
SE;SUDESTE;2025-04-18 22:00:00;42715.076
N;NORTE;2025-04-18 23:00:00;8790.604
NE;NORDESTE;2025-04-18 23:00:00;14220.131
S;SUL;2025-04-18 23:00:00;11392.036
SE;SUDESTE;2025-04-18 23:00:00;40752.485
N;NORTE;2025-04-19 00:00:00;8584.026
NE;NORDESTE;2025-04-19 00:00:00;13817.16699999
S;SUL;2025-04-19 00:00:00;10627.991
SE;SUDESTE;2025-04-19 00:00:00;38475.55799999
N;NORTE;2025-04-19 01:00:00;8306.734
NE;NORDESTE;2025-04-19 01:00:00;13445.657
S;SUL;2025-04-19 01:00:00;10038.29099999
SE;SUDESTE;2025-04-19 01:00:00;36549.304
N;NORTE;2025-04-19 02:00:00;8205.004
NE;NORDESTE;2025-04-19 02:00:00;13000.08299999
S;SUL;2025-04-19 02:00:00;9688.738
SE;SUDESTE;2025-04-19 02:00:00;35404.039
N;NORTE;2025-04-19 03:00:00;8028.462
NE;NORDESTE;2025-04-19 03:00:00;12794.77
S;SUL;2025-04-19 03:00:00;9508.635
SE;SUDESTE;2025-04-19 03:00:00;34642.17899999
N;NORTE;2025-04-19 04:00:00;7909.514
NE;NORDESTE;2025-04-19 04:00:00;12694.09399999
S;SUL;2025-04-19 04:00:00;9425.087
SE;SUDESTE;2025-04-19 04:00:00;34583.931
N;NORTE;2025-04-19 05:00:00;7812.847
NE;NORDESTE;2025-04-19 05:00:00;12343.556
S;SUL;2025-04-19 05:00:00;9541.11
SE;SUDESTE;2025-04-19 05:00:00;35112.64
N;NORTE;2025-04-19 06:00:00;7643.597
NE;NORDESTE;2025-04-19 06:00:00;11912.38899999
S;SUL;2025-04-19 06:00:00;10001.325
SE;SUDESTE;2025-04-19 06:00:00;35609.31099999
N;NORTE;2025-04-19 07:00:00;7501.71
NE;NORDESTE;2025-04-19 07:00:00;11823.73999999
S;SUL;2025-04-19 07:00:00;10592.128
SE;SUDESTE;2025-04-19 07:00:00;37060.658
N;NORTE;2025-04-19 08:00:00;7560.069
NE;NORDESTE;2025-04-19 08:00:00;11902.263
S;SUL;2025-04-19 08:00:00;11366.344
SE;SUDESTE;2025-04-19 08:00:00;38544.45699999
N;NORTE;2025-04-19 09:00:00;7730.30799999
NE;NORDESTE;2025-04-19 09:00:00;11824.72799999
S;SUL;2025-04-19 09:00:00;11771.791
SE;SUDESTE;2025-04-19 09:00:00;39159.632
N;NORTE;2025-04-19 10:00:00;7982.271
NE;NORDESTE;2025-04-19 10:00:00;11975.57599999
S;SUL;2025-04-19 10:00:00;11919.173
SE;SUDESTE;2025-04-19 10:00:00;40378.14899999
N;NORTE;2025-04-19 11:00:00;8050.954
NE;NORDESTE;2025-04-19 11:00:00;12051.965
S;SUL;2025-04-19 11:00:00;12140.58199999
SE;SUDESTE;2025-04-19 11:00:00;41808.73
N;NORTE;2025-04-19 12:00:00;8074.85899999
NE;NORDESTE;2025-04-19 12:00:00;11840.301
S;SUL;2025-04-19 12:00:00;11718.788
SE;SUDESTE;2025-04-19 12:00:00;42138.453
N;NORTE;2025-04-19 13:00:00;8152.353
NE;NORDESTE;2025-04-19 13:00:00;11741.73
S;SUL;2025-04-19 13:00:00;11267.81
SE;SUDESTE;2025-04-19 13:00:00;41385.96
N;NORTE;2025-04-19 14:00:00;8247.98799999
NE;NORDESTE;2025-04-19 14:00:00;11815.107
S;SUL;2025-04-19 14:00:00;11062.354
SE;SUDESTE;2025-04-19 14:00:00;41653.12599999
N;NORTE;2025-04-19 15:00:00;8200.972
NE;NORDESTE;2025-04-19 15:00:00;12154.272
S;SUL;2025-04-19 15:00:00;11113.595
SE;SUDESTE;2025-04-19 15:00:00;41900.02999999
N;NORTE;2025-04-19 16:00:00;8164.49399999
NE;NORDESTE;2025-04-19 16:00:00;12731.10899999
S;SUL;2025-04-19 16:00:00;11421.233
SE;SUDESTE;2025-04-19 16:00:00;42907.14499999
N;NORTE;2025-04-19 17:00:00;8301.287
NE;NORDESTE;2025-04-19 17:00:00;13777.902
S;SUL;2025-04-19 17:00:00;12291.462
SE;SUDESTE;2025-04-19 17:00:00;45138.647
N;NORTE;2025-04-19 18:00:00;8499.841
NE;NORDESTE;2025-04-19 18:00:00;14870.06599999
S;SUL;2025-04-19 18:00:00;13806.304
SE;SUDESTE;2025-04-19 18:00:00;48728.199
N;NORTE;2025-04-19 19:00:00;8571.67999999
NE;NORDESTE;2025-04-19 19:00:00;14692.23099999
S;SUL;2025-04-19 19:00:00;13434.215
SE;SUDESTE;2025-04-19 19:00:00;47849.935
N;NORTE;2025-04-19 20:00:00;8526.33
NE;NORDESTE;2025-04-19 20:00:00;14543.237
S;SUL;2025-04-19 20:00:00;12625.0
SE;SUDESTE;2025-04-19 20:00:00;46317.805
N;NORTE;2025-04-19 21:00:00;8577.836
NE;NORDESTE;2025-04-19 21:00:00;14627.905
S;SUL;2025-04-19 21:00:00;11994.24
SE;SUDESTE;2025-04-19 21:00:00;44581.933
N;NORTE;2025-04-19 22:00:00;8666.703
NE;NORDESTE;2025-04-19 22:00:00;14501.907
S;SUL;2025-04-19 22:00:00;11286.812
SE;SUDESTE;2025-04-19 22:00:00;42742.89899999
N;NORTE;2025-04-19 23:00:00;8623.20099999
NE;NORDESTE;2025-04-19 23:00:00;14277.82499999
S;SUL;2025-04-19 23:00:00;10583.59499999
SE;SUDESTE;2025-04-19 23:00:00;40848.054
N;NORTE;2025-04-20 00:00:00;8431.54999999
NE;NORDESTE;2025-04-20 00:00:00;14029.55099999
S;SUL;2025-04-20 00:00:00;9755.913
SE;SUDESTE;2025-04-20 00:00:00;38386.25999999
N;NORTE;2025-04-20 01:00:00;8222.51299999
NE;NORDESTE;2025-04-20 01:00:00;13655.66099999
S;SUL;2025-04-20 01:00:00;9142.624
SE;SUDESTE;2025-04-20 01:00:00;36495.901
N;NORTE;2025-04-20 02:00:00;8055.20699999
NE;NORDESTE;2025-04-20 02:00:00;13348.88
S;SUL;2025-04-20 02:00:00;8769.7
SE;SUDESTE;2025-04-20 02:00:00;35201.659
N;NORTE;2025-04-20 03:00:00;7855.25799999
NE;NORDESTE;2025-04-20 03:00:00;13102.862
S;SUL;2025-04-20 03:00:00;8540.33399999
SE;SUDESTE;2025-04-20 03:00:00;34363.61
N;NORTE;2025-04-20 04:00:00;7759.716
NE;NORDESTE;2025-04-20 04:00:00;12883.487
S;SUL;2025-04-20 04:00:00;8453.429
SE;SUDESTE;2025-04-20 04:00:00;34135.654
N;NORTE;2025-04-20 05:00:00;7684.67299999
NE;NORDESTE;2025-04-20 05:00:00;12430.808
S;SUL;2025-04-20 05:00:00;8495.629
SE;SUDESTE;2025-04-20 05:00:00;34260.194
N;NORTE;2025-04-20 06:00:00;7401.17799999
NE;NORDESTE;2025-04-20 06:00:00;11670.59799999
S;SUL;2025-04-20 06:00:00;8617.186
SE;SUDESTE;2025-04-20 06:00:00;33919.35399999
N;NORTE;2025-04-20 07:00:00;7174.836
NE;NORDESTE;2025-04-20 07:00:00;11275.044
S;SUL;2025-04-20 07:00:00;8998.252
SE;SUDESTE;2025-04-20 07:00:00;33998.549
N;NORTE;2025-04-20 08:00:00;7056.732
NE;NORDESTE;2025-04-20 08:00:00;11048.25699999
S;SUL;2025-04-20 08:00:00;9372.972
SE;SUDESTE;2025-04-20 08:00:00;34116.71699999
N;NORTE;2025-04-20 09:00:00;7092.41499999
NE;NORDESTE;2025-04-20 09:00:00;10950.80799999
S;SUL;2025-04-20 09:00:00;9320.381
SE;SUDESTE;2025-04-20 09:00:00;34123.47199999
N;NORTE;2025-04-20 10:00:00;7064.199
NE;NORDESTE;2025-04-20 10:00:00;10916.821
S;SUL;2025-04-20 10:00:00;9212.537
SE;SUDESTE;2025-04-20 10:00:00;34617.57999999
N;NORTE;2025-04-20 11:00:00;7144.886
NE;NORDESTE;2025-04-20 11:00:00;11094.02699999
S;SUL;2025-04-20 11:00:00;9155.198
SE;SUDESTE;2025-04-20 11:00:00;35939.429
N;NORTE;2025-04-20 12:00:00;7112.599
NE;NORDESTE;2025-04-20 12:00:00;11283.852
S;SUL;2025-04-20 12:00:00;8786.834
SE;SUDESTE;2025-04-20 12:00:00;36870.861
N;NORTE;2025-04-20 13:00:00;7301.631
NE;NORDESTE;2025-04-20 13:00:00;11138.117
S;SUL;2025-04-20 13:00:00;8462.329
SE;SUDESTE;2025-04-20 13:00:00;36214.189
N;NORTE;2025-04-20 14:00:00;7445.14599999
NE;NORDESTE;2025-04-20 14:00:00;11091.008
S;SUL;2025-04-20 14:00:00;8283.579
SE;SUDESTE;2025-04-20 14:00:00;35240.815
N;NORTE;2025-04-20 15:00:00;7485.459
NE;NORDESTE;2025-04-20 15:00:00;11340.647
S;SUL;2025-04-20 15:00:00;8406.532
SE;SUDESTE;2025-04-20 15:00:00;35603.66
N;NORTE;2025-04-20 16:00:00;7537.918
NE;NORDESTE;2025-04-20 16:00:00;11902.59
S;SUL;2025-04-20 16:00:00;9179.843
SE;SUDESTE;2025-04-20 16:00:00;37201.102
N;NORTE;2025-04-20 17:00:00;7629.58
NE;NORDESTE;2025-04-20 17:00:00;13165.868
S;SUL;2025-04-20 17:00:00;10630.743
SE;SUDESTE;2025-04-20 17:00:00;40581.36999999
N;NORTE;2025-04-20 18:00:00;7961.492
NE;NORDESTE;2025-04-20 18:00:00;14229.455
S;SUL;2025-04-20 18:00:00;12518.955
SE;SUDESTE;2025-04-20 18:00:00;44793.244
N;NORTE;2025-04-20 19:00:00;8144.47099999
NE;NORDESTE;2025-04-20 19:00:00;14172.605
S;SUL;2025-04-20 19:00:00;12431.843
SE;SUDESTE;2025-04-20 19:00:00;44496.131
N;NORTE;2025-04-20 20:00:00;8212.79899999
NE;NORDESTE;2025-04-20 20:00:00;14140.317
S;SUL;2025-04-20 20:00:00;11907.25
SE;SUDESTE;2025-04-20 20:00:00;43671.761
N;NORTE;2025-04-20 21:00:00;8316.569
NE;NORDESTE;2025-04-20 21:00:00;14348.271
S;SUL;2025-04-20 21:00:00;11444.142
SE;SUDESTE;2025-04-20 21:00:00;42825.738
N;NORTE;2025-04-20 22:00:00;8448.5
NE;NORDESTE;2025-04-20 22:00:00;14460.604
S;SUL;2025-04-20 22:00:00;10842.717
SE;SUDESTE;2025-04-20 22:00:00;41509.996
N;NORTE;2025-04-20 23:00:00;8443.58
NE;NORDESTE;2025-04-20 23:00:00;14268.861
S;SUL;2025-04-20 23:00:00;10109.15199999
SE;SUDESTE;2025-04-20 23:00:00;39592.826
N;NORTE;2025-04-21 00:00:00;8281.12899999
NE;NORDESTE;2025-04-21 00:00:00;13944.445
S;SUL;2025-04-21 00:00:00;9467.205
SE;SUDESTE;2025-04-21 00:00:00;37457.02199999
N;NORTE;2025-04-21 01:00:00;8156.09099999
NE;NORDESTE;2025-04-21 01:00:00;13583.628
S;SUL;2025-04-21 01:00:00;8995.586
SE;SUDESTE;2025-04-21 01:00:00;35695.38599999
N;NORTE;2025-04-21 02:00:00;8000.90099999
NE;NORDESTE;2025-04-21 02:00:00;13277.719
S;SUL;2025-04-21 02:00:00;8747.445
SE;SUDESTE;2025-04-21 02:00:00;34568.097
N;NORTE;2025-04-21 03:00:00;7846.636
NE;NORDESTE;2025-04-21 03:00:00;13070.096
S;SUL;2025-04-21 03:00:00;8574.289
SE;SUDESTE;2025-04-21 03:00:00;33920.637
N;NORTE;2025-04-21 04:00:00;7762.61499999
NE;NORDESTE;2025-04-21 04:00:00;12916.40999999
S;SUL;2025-04-21 04:00:00;8628.90599999
SE;SUDESTE;2025-04-21 04:00:00;33771.534
N;NORTE;2025-04-21 05:00:00;7681.69699999
NE;NORDESTE;2025-04-21 05:00:00;12484.265
S;SUL;2025-04-21 05:00:00;8930.044
SE;SUDESTE;2025-04-21 05:00:00;34176.537
N;NORTE;2025-04-21 06:00:00;7379.276
NE;NORDESTE;2025-04-21 06:00:00;11893.90099999
S;SUL;2025-04-21 06:00:00;9412.87
SE;SUDESTE;2025-04-21 06:00:00;34415.715
N;NORTE;2025-04-21 07:00:00;7159.21299999
NE;NORDESTE;2025-04-21 07:00:00;11626.052
S;SUL;2025-04-21 07:00:00;9974.572
SE;SUDESTE;2025-04-21 07:00:00;35020.451
N;NORTE;2025-04-21 08:00:00;7057.195
NE;NORDESTE;2025-04-21 08:00:00;11644.248
S;SUL;2025-04-21 08:00:00;10472.069
SE;SUDESTE;2025-04-21 08:00:00;35958.097
N;NORTE;2025-04-21 09:00:00;7195.263
NE;NORDESTE;2025-04-21 09:00:00;11793.419
S;SUL;2025-04-21 09:00:00;10657.591
SE;SUDESTE;2025-04-21 09:00:00;36863.97399999
N;NORTE;2025-04-21 10:00:00;7486.29599999
NE;NORDESTE;2025-04-21 10:00:00;12062.045
S;SUL;2025-04-21 10:00:00;10849.712
SE;SUDESTE;2025-04-21 10:00:00;37841.92099999
N;NORTE;2025-04-21 11:00:00;7643.857
NE;NORDESTE;2025-04-21 11:00:00;11982.43699999
S;SUL;2025-04-21 11:00:00;11254.574
SE;SUDESTE;2025-04-21 11:00:00;38883.17699999
N;NORTE;2025-04-21 12:00:00;7574.628
NE;NORDESTE;2025-04-21 12:00:00;11747.38599999
S;SUL;2025-04-21 12:00:00;11035.463
SE;SUDESTE;2025-04-21 12:00:00;39647.005
N;NORTE;2025-04-21 13:00:00;7658.944
NE;NORDESTE;2025-04-21 13:00:00;11858.426
S;SUL;2025-04-21 13:00:00;10900.72599999
SE;SUDESTE;2025-04-21 13:00:00;39442.23599999
N;NORTE;2025-04-21 14:00:00;8074.879
NE;NORDESTE;2025-04-21 14:00:00;12091.7
S;SUL;2025-04-21 14:00:00;10739.874
SE;SUDESTE;2025-04-21 14:00:00;38752.244
N;NORTE;2025-04-21 15:00:00;8084.30899999
NE;NORDESTE;2025-04-21 15:00:00;12381.4
S;SUL;2025-04-21 15:00:00;10923.395
SE;SUDESTE;2025-04-21 15:00:00;38760.362
N;NORTE;2025-04-21 16:00:00;7938.115
NE;NORDESTE;2025-04-21 16:00:00;12890.605
S;SUL;2025-04-21 16:00:00;11522.458
SE;SUDESTE;2025-04-21 16:00:00;39450.021
N;NORTE;2025-04-21 17:00:00;7971.061
NE;NORDESTE;2025-04-21 17:00:00;13786.78999999
S;SUL;2025-04-21 17:00:00;12734.23899999
SE;SUDESTE;2025-04-21 17:00:00;42140.089
N;NORTE;2025-04-21 18:00:00;8136.38
NE;NORDESTE;2025-04-21 18:00:00;14757.912
S;SUL;2025-04-21 18:00:00;14701.94
SE;SUDESTE;2025-04-21 18:00:00;46181.187
N;NORTE;2025-04-21 19:00:00;8309.91699999
NE;NORDESTE;2025-04-21 19:00:00;14863.70099999
S;SUL;2025-04-21 19:00:00;14551.408
SE;SUDESTE;2025-04-21 19:00:00;46442.257
N;NORTE;2025-04-21 20:00:00;8397.559
NE;NORDESTE;2025-04-21 20:00:00;15026.80999999
S;SUL;2025-04-21 20:00:00;13695.049
SE;SUDESTE;2025-04-21 20:00:00;45391.336
N;NORTE;2025-04-21 21:00:00;8552.45199999
NE;NORDESTE;2025-04-21 21:00:00;15386.56399999
S;SUL;2025-04-21 21:00:00;12934.725
SE;SUDESTE;2025-04-21 21:00:00;44114.33
N;NORTE;2025-04-21 22:00:00;8607.97099999
NE;NORDESTE;2025-04-21 22:00:00;15384.79
S;SUL;2025-04-21 22:00:00;12066.356
SE;SUDESTE;2025-04-21 22:00:00;41906.552
N;NORTE;2025-04-21 23:00:00;8534.99099999
NE;NORDESTE;2025-04-21 23:00:00;15128.92999999
S;SUL;2025-04-21 23:00:00;11174.032
SE;SUDESTE;2025-04-21 23:00:00;39333.581
N;NORTE;2025-04-22 00:00:00;8422.826
NE;NORDESTE;2025-04-22 00:00:00;14591.31
S;SUL;2025-04-22 00:00:00;10433.956
SE;SUDESTE;2025-04-22 00:00:00;36950.009
N;NORTE;2025-04-22 01:00:00;8235.631
NE;NORDESTE;2025-04-22 01:00:00;14174.83
S;SUL;2025-04-22 01:00:00;10065.74499999
SE;SUDESTE;2025-04-22 01:00:00;35222.39299999
N;NORTE;2025-04-22 02:00:00;8107.372
NE;NORDESTE;2025-04-22 02:00:00;13813.085
S;SUL;2025-04-22 02:00:00;9871.41
SE;SUDESTE;2025-04-22 02:00:00;34117.006
N;NORTE;2025-04-22 03:00:00;7981.207
NE;NORDESTE;2025-04-22 03:00:00;13531.95
S;SUL;2025-04-22 03:00:00;9833.525
SE;SUDESTE;2025-04-22 03:00:00;33722.149
N;NORTE;2025-04-22 04:00:00;7893.917
NE;NORDESTE;2025-04-22 04:00:00;13352.90299999
S;SUL;2025-04-22 04:00:00;9999.153
SE;SUDESTE;2025-04-22 04:00:00;34017.412
N;NORTE;2025-04-22 05:00:00;7880.843
NE;NORDESTE;2025-04-22 05:00:00;13150.703
S;SUL;2025-04-22 05:00:00;10853.154
SE;SUDESTE;2025-04-22 05:00:00;36089.637
N;NORTE;2025-04-22 06:00:00;7653.49699999
NE;NORDESTE;2025-04-22 06:00:00;12940.46599999
S;SUL;2025-04-22 06:00:00;12402.861
SE;SUDESTE;2025-04-22 06:00:00;38916.057
N;NORTE;2025-04-22 07:00:00;7498.58099999
NE;NORDESTE;2025-04-22 07:00:00;13298.965
S;SUL;2025-04-22 07:00:00;13679.975
SE;SUDESTE;2025-04-22 07:00:00;41221.655
N;NORTE;2025-04-22 08:00:00;7800.403
NE;NORDESTE;2025-04-22 08:00:00;13797.578
S;SUL;2025-04-22 08:00:00;14260.536
SE;SUDESTE;2025-04-22 08:00:00;42663.998
N;NORTE;2025-04-22 09:00:00;8108.96899999
NE;NORDESTE;2025-04-22 09:00:00;14540.843
S;SUL;2025-04-22 09:00:00;14206.178
SE;SUDESTE;2025-04-22 09:00:00;43274.69799999
N;NORTE;2025-04-22 10:00:00;8196.659
NE;NORDESTE;2025-04-22 10:00:00;14741.64499999
S;SUL;2025-04-22 10:00:00;14384.988
SE;SUDESTE;2025-04-22 10:00:00;44209.54199999
N;NORTE;2025-04-22 11:00:00;8191.86099999
NE;NORDESTE;2025-04-22 11:00:00;14496.481
S;SUL;2025-04-22 11:00:00;14510.958
SE;SUDESTE;2025-04-22 11:00:00;45069.263
N;NORTE;2025-04-22 12:00:00;8235.15299999
NE;NORDESTE;2025-04-22 12:00:00;14187.758
S;SUL;2025-04-22 12:00:00;13208.813
SE;SUDESTE;2025-04-22 12:00:00;44569.68199999
N;NORTE;2025-04-22 13:00:00;8682.62899999
NE;NORDESTE;2025-04-22 13:00:00;14638.50699999
S;SUL;2025-04-22 13:00:00;13839.533
SE;SUDESTE;2025-04-22 13:00:00;45462.999
N;NORTE;2025-04-22 14:00:00;8964.249
NE;NORDESTE;2025-04-22 14:00:00;14974.204
S;SUL;2025-04-22 14:00:00;14414.95699999
SE;SUDESTE;2025-04-22 14:00:00;45701.46599999
N;NORTE;2025-04-22 15:00:00;8900.963
NE;NORDESTE;2025-04-22 15:00:00;14703.44399999
S;SUL;2025-04-22 15:00:00;14941.447
SE;SUDESTE;2025-04-22 15:00:00;45926.91399999
N;NORTE;2025-04-22 16:00:00;8887.05899999
NE;NORDESTE;2025-04-22 16:00:00;14774.157
S;SUL;2025-04-22 16:00:00;15488.411
SE;SUDESTE;2025-04-22 16:00:00;46832.736
N;NORTE;2025-04-22 17:00:00;8686.58899999
NE;NORDESTE;2025-04-22 17:00:00;14738.365
S;SUL;2025-04-22 17:00:00;15487.001
SE;SUDESTE;2025-04-22 17:00:00;47152.872
N;NORTE;2025-04-22 18:00:00;8495.207
NE;NORDESTE;2025-04-22 18:00:00;15060.979
S;SUL;2025-04-22 18:00:00;16508.84999999
SE;SUDESTE;2025-04-22 18:00:00;49759.50899999
N;NORTE;2025-04-22 19:00:00;8714.417
NE;NORDESTE;2025-04-22 19:00:00;14963.509
S;SUL;2025-04-22 19:00:00;16345.53
SE;SUDESTE;2025-04-22 19:00:00;49440.167
N;NORTE;2025-04-22 20:00:00;8761.912
NE;NORDESTE;2025-04-22 20:00:00;15034.406
S;SUL;2025-04-22 20:00:00;15513.69
SE;SUDESTE;2025-04-22 20:00:00;48734.048
N;NORTE;2025-04-22 21:00:00;8853.04299999
NE;NORDESTE;2025-04-22 21:00:00;15406.6
S;SUL;2025-04-22 21:00:00;14883.425
SE;SUDESTE;2025-04-22 21:00:00;47594.516
N;NORTE;2025-04-22 22:00:00;8893.10299999
NE;NORDESTE;2025-04-22 22:00:00;15305.41299999
S;SUL;2025-04-22 22:00:00;13866.386
SE;SUDESTE;2025-04-22 22:00:00;44735.97399999
N;NORTE;2025-04-22 23:00:00;8911.761
NE;NORDESTE;2025-04-22 23:00:00;14935.656
S;SUL;2025-04-22 23:00:00;12672.076
SE;SUDESTE;2025-04-22 23:00:00;41669.819
N;NORTE;2025-04-23 00:00:00;8744.05099999
NE;NORDESTE;2025-04-23 00:00:00;14412.044
S;SUL;2025-04-23 00:00:00;11672.685
SE;SUDESTE;2025-04-23 00:00:00;38823.547
N;NORTE;2025-04-23 01:00:00;8496.35199999
NE;NORDESTE;2025-04-23 01:00:00;13938.23999999
S;SUL;2025-04-23 01:00:00;10997.913
SE;SUDESTE;2025-04-23 01:00:00;36749.42799999
N;NORTE;2025-04-23 02:00:00;8223.59299999
NE;NORDESTE;2025-04-23 02:00:00;13544.323
S;SUL;2025-04-23 02:00:00;10608.724
SE;SUDESTE;2025-04-23 02:00:00;35580.65599999
N;NORTE;2025-04-23 03:00:00;8040.514
NE;NORDESTE;2025-04-23 03:00:00;13292.506
S;SUL;2025-04-23 03:00:00;10495.653
SE;SUDESTE;2025-04-23 03:00:00;35054.051
N;NORTE;2025-04-23 04:00:00;7972.015
NE;NORDESTE;2025-04-23 04:00:00;13159.753
S;SUL;2025-04-23 04:00:00;10595.844
SE;SUDESTE;2025-04-23 04:00:00;35226.09199999
N;NORTE;2025-04-23 05:00:00;7920.996
NE;NORDESTE;2025-04-23 05:00:00;12934.65
S;SUL;2025-04-23 05:00:00;11348.372
SE;SUDESTE;2025-04-23 05:00:00;37116.15199999
N;NORTE;2025-04-23 06:00:00;7509.079
NE;NORDESTE;2025-04-23 06:00:00;12640.28999999
S;SUL;2025-04-23 06:00:00;12894.07
SE;SUDESTE;2025-04-23 06:00:00;39719.98
N;NORTE;2025-04-23 07:00:00;7434.23
NE;NORDESTE;2025-04-23 07:00:00;13106.937
S;SUL;2025-04-23 07:00:00;14198.908
SE;SUDESTE;2025-04-23 07:00:00;42120.77899999
N;NORTE;2025-04-23 08:00:00;7861.74399999
NE;NORDESTE;2025-04-23 08:00:00;13722.799
S;SUL;2025-04-23 08:00:00;14782.704
SE;SUDESTE;2025-04-23 08:00:00;43354.728
N;NORTE;2025-04-23 09:00:00;8217.821
NE;NORDESTE;2025-04-23 09:00:00;14002.56499999
S;SUL;2025-04-23 09:00:00;14646.233
SE;SUDESTE;2025-04-23 09:00:00;43822.73499999
N;NORTE;2025-04-23 10:00:00;8523.569
NE;NORDESTE;2025-04-23 10:00:00;14042.07199999
S;SUL;2025-04-23 10:00:00;14757.316
SE;SUDESTE;2025-04-23 10:00:00;44411.961
N;NORTE;2025-04-23 11:00:00;8552.22399999
NE;NORDESTE;2025-04-23 11:00:00;14072.891
S;SUL;2025-04-23 11:00:00;14604.75699999
SE;SUDESTE;2025-04-23 11:00:00;45328.961
N;NORTE;2025-04-23 12:00:00;8233.596
NE;NORDESTE;2025-04-23 12:00:00;13729.18899999
S;SUL;2025-04-23 12:00:00;13342.542
SE;SUDESTE;2025-04-23 12:00:00;45268.54099999
N;NORTE;2025-04-23 13:00:00;8322.278
NE;NORDESTE;2025-04-23 13:00:00;14133.06399999
S;SUL;2025-04-23 13:00:00;13906.876
SE;SUDESTE;2025-04-23 13:00:00;46161.798
N;NORTE;2025-04-23 14:00:00;8646.56299999
NE;NORDESTE;2025-04-23 14:00:00;14601.43899999
S;SUL;2025-04-23 14:00:00;14598.129
SE;SUDESTE;2025-04-23 14:00:00;46644.19
N;NORTE;2025-04-23 15:00:00;8914.034
NE;NORDESTE;2025-04-23 15:00:00;14779.49
S;SUL;2025-04-23 15:00:00;15071.45199999
SE;SUDESTE;2025-04-23 15:00:00;47455.738
N;NORTE;2025-04-23 16:00:00;8756.232
NE;NORDESTE;2025-04-23 16:00:00;14794.608
S;SUL;2025-04-23 16:00:00;15841.746
SE;SUDESTE;2025-04-23 16:00:00;48026.01899999
N;NORTE;2025-04-23 17:00:00;8449.41799999
NE;NORDESTE;2025-04-23 17:00:00;14771.474
S;SUL;2025-04-23 17:00:00;15963.922
SE;SUDESTE;2025-04-23 17:00:00;47990.396
N;NORTE;2025-04-23 18:00:00;8319.846
NE;NORDESTE;2025-04-23 18:00:00;15180.542
S;SUL;2025-04-23 18:00:00;16994.551
SE;SUDESTE;2025-04-23 18:00:00;50862.424
N;NORTE;2025-04-23 19:00:00;8391.058
NE;NORDESTE;2025-04-23 19:00:00;15067.416
S;SUL;2025-04-23 19:00:00;16667.26
SE;SUDESTE;2025-04-23 19:00:00;50297.18499999
N;NORTE;2025-04-23 20:00:00;8488.16
NE;NORDESTE;2025-04-23 20:00:00;15010.948
S;SUL;2025-04-23 20:00:00;15826.69699999
SE;SUDESTE;2025-04-23 20:00:00;49558.406
N;NORTE;2025-04-23 21:00:00;8604.648
NE;NORDESTE;2025-04-23 21:00:00;15211.61199999
S;SUL;2025-04-23 21:00:00;15154.33299999
SE;SUDESTE;2025-04-23 21:00:00;48401.076
N;NORTE;2025-04-23 22:00:00;8664.93799999
NE;NORDESTE;2025-04-23 22:00:00;15109.069
S;SUL;2025-04-23 22:00:00;14165.519
SE;SUDESTE;2025-04-23 22:00:00;45930.363
N;NORTE;2025-04-23 23:00:00;8690.782
NE;NORDESTE;2025-04-23 23:00:00;14738.03699999
S;SUL;2025-04-23 23:00:00;12940.181
SE;SUDESTE;2025-04-23 23:00:00;42861.28699999
N;NORTE;2025-04-24 00:00:00;8489.05299999
NE;NORDESTE;2025-04-24 00:00:00;14176.455
S;SUL;2025-04-24 00:00:00;11968.053
SE;SUDESTE;2025-04-24 00:00:00;40031.579
N;NORTE;2025-04-24 01:00:00;8189.32099999
NE;NORDESTE;2025-04-24 01:00:00;13611.776
S;SUL;2025-04-24 01:00:00;11301.754
SE;SUDESTE;2025-04-24 01:00:00;38013.74
N;NORTE;2025-04-24 02:00:00;8003.436
NE;NORDESTE;2025-04-24 02:00:00;13222.067
S;SUL;2025-04-24 02:00:00;10854.744
SE;SUDESTE;2025-04-24 02:00:00;36835.246
N;NORTE;2025-04-24 03:00:00;7822.18399999
NE;NORDESTE;2025-04-24 03:00:00;12951.53
S;SUL;2025-04-24 03:00:00;10808.603
SE;SUDESTE;2025-04-24 03:00:00;36227.62299999
N;NORTE;2025-04-24 04:00:00;7718.087
NE;NORDESTE;2025-04-24 04:00:00;12821.254
S;SUL;2025-04-24 04:00:00;10960.221
SE;SUDESTE;2025-04-24 04:00:00;36478.376
N;NORTE;2025-04-24 05:00:00;7664.99
